Title,Location,Company,Salary,Sponsored,Description
Senior Intercompany Analyst,"Pune, Maharashtra",bp,None,Organic,"Share

India - Maharashtra - Pune

Senior Intercompany Analyst

120298BR

Job advert

At bp, we’re reimagining energy for people and our planet. We have a bold ambition: be a net zero company by 2050 or sooner, and help the world get to net zero. Driven by the bp values and comprising capabilities in data, procurement, finance and customer service, the GBS centre will drive cutting-edge digital solutions and agile ways of working.

We’re equipping our new GBS centre with innovative minds who are excited to lead the transformation of processes with a digital-first approach.

Is thinking big – and delivering successful outcomes – in the space of digital solutions and customer experiences your forte? Are you adept at inspiring a team and improving its performance? Do you have a passion for encouraging a culture of curiosity, creativity and collaboration? Here’s where you will have every opportunity to challenge conventions and break new ground. Let’s hear from you.

Responsibilities
Provide deep process domain expertise and serve as the point of contact for escalate operational issues
Analyse, determine root cause and apply appropriate resolutions to complex issues, problems and new initiatives across related processes.
Execute more complex day to day processes / activities to ensure delivery meets required expectations.
Assist the Team Lead in directing the work of team members
Train / coach team members in day-to-day duties, process changes, system implementations and policy updates
Maintain end to end desktop documentation assuring the accuracy and integrity thereof
Perform analytics, drive insight and root cause analysis based off of key metrics and partner with Team Lead to design appropriate action plans
Identify and analyse process and system improvement opportunities, develop short term workaround solutions or provide recommendations for permanent solutions and take a leading role in initiating and managing projects to deliver these solutions.
Support specific processes and related decision making to ensure the accurate and timely delivery of services in accordance with service level agreements and appropriate processes and policies

Essential Education and Experience
Bachelor Degree in related field
Strong Experience with Microsoft Excel (data manipulation and validation)
Demonstrated competencies in the areas of process improvement
5+ years of experience in the areas of relationship management/process improvement/ strategic project enablement
Strong analytical and problem-solving skills as well as a robust understanding of control processes; able to exercise sound technical judgment in making business decisions
Strong skills in problem solving and negotiation
Good organizational skills and attention to detail
Ability to influence and drive changes across cross functional teams
Ability to perform high volume detailed work
Team-focused, results oriented
Conflict resolution and ability to find solutions to complex issues

Desirable Criteria
Exposure to SAP (preferable)
Demonstrated Intercompany trading experience and Knowledge of G/L’s, Income Statements, Balance Sheets
Strong communication-verbal & written skills
Facilitation & Training and has strong Business acumen
Building relationships on trust and brings critical thinking with an experience of working with a global mind-set

Segment

Corporate & Functions

Job Family Group

Finance Group

Relocation available

No

Travel required

Yes - up to 10%

Country

India

About BP

At BP, we’re involved in every aspect of the energy system. With over 73,000 employees in 78 countries, we’re constantly working towards delivering light, heat and mobility to millions, every day. Everyone here has a real contribution to make to the world's ambition of a low carbon future, whether they work in business support, legal, technology, HR, communications, audit or more. They keep our business performing brilliantly and driving the transition to a low carbon future. Join BP and help us change the way we power up the world.

Experience Level

Intermediate"
Data Analyst,"Bengaluru, Karnataka",Telstra,None,Organic,"At Telstra, we believe the more connected people are, the more opportunities they have. That's why we help create a brilliant connected future for everyone, everyday.
Who we are?
Telstra is Australia's leading telecommunications and technology company with a rich heritage that’s been built over 100 years. From our humble beginnings in the Postmaster General’s Office to the global business we are today our people have been at the forefront of technology innovation. More recently, we have the largest Internet of Things network in Australia and are leading the way in 5G. And this is just the beginning of what we’re hoping to achieve together. We offer a full range of services and compete in all telecommunications markets throughout Australia and are the most well-known brand in technology and communications industry.
We have operations in more than 20 countries, including in India where we’ve opened an Innovation and Capability Centre (ICC) in Bangalore, and have a presence in Pune and Hyderabad. In India, we’ve set out to build a platform for innovative delivery and engagement that will strengthen our position as an industry leader. We’re combining innovation, automation and technology to solve the world’s biggest technological challenges in areas such as Internet of Things (IoT), 5G, Artificial Intelligence (AI), Machine Learning, and more.
Our Global Business Services (GBS) function brings together and radically simplifies customer service operations and internal support services. GBS will drive a consistent approach to customer experience, efficiency and service levels.
About the role:
The Data Analyst role will be part of a newly formed Data Enablement – Innovation & Process team that will support the execution of the Innovation agenda, including Process optimisation that is executed by Process@Telstra team. On one hand this would involve analysing data requirements and curating data from across multiple systems and on the other, setting up processes/technology to enable scale operations supporting data-driven improvements across Telstra. The person is expected to engage with stakeholders across data teams in Telstra to enable an efficient data enablement.
You will:
To be successful to the role, you’ll:
Bring meaning to data by linking business knowledge with data systems. It includes setting a vision for data-driven improvements across the company, including automated flow of information across the complex data landscape at Telstra to enable real-time to near real-time decision making.
Key responsibilities are:
Perform in-depth quantitative analysis, articulate complex data patterns, insights and propose actionable insights to stakeholders in meaningful business language
Use innovative and creative approaches to enable business decisions to be made using data analysis which help to translate complex business problems
Develop data analysis and ongoing insights leveraging multiple data sources that test hypotheses and correspond to business performance metrics
Engage with external and internal stakeholders to explore potential technical solutions to drive data enablement to allow for Machine learning solutions, continuous process monitoring
Qualifications:
4+ years of experience in a Data Engineer/Data Analyst role, experience and business understanding within the Telco value chain (from Sell to Connect to Assure to Bill and associated data captured) is highly desirable.
A graduate degree in any technology area or another quantitative field
Strong understanding of various Telstra data systems and the way data flows (Siebel, Maxim, Omful, Salesforce, Amdocs, Servicenow, Kenan, SIIAM, Workday)
Expertise in Agile Methodologies, MS SQL (as well as T-SQL), Excel (Including PowerPivot), and PowerPoint
Working experience in Machine Learning models (as well as designing, development and delivery) is highly desirable
Demonstrated ability to complete tasks to the required standard within given deadlines and allotted time/budget
Here you’ll have the opportunity to work with some of the best minds in the industry, people who are passionate about Telstra and technology, and who work together to achieve great things.
Not only will you be rewarded with a competitive salary package, but there are a range of lifestyle products and services that you can access, including options to purchase additional leave, volunteer leave and the list goes on.
Sounds like you?
A career with us will give you a platform to shape tomorrow through technology. For you, that means helping us to push the boundaries of what’s possible today, and in the future. It also gives you the opportunity to empower millions helping businesses grow, evolve and reach their potential.
At Telstra, you can thrive, your way. We foster new ideas, we embrace different ways of working and thinking, and we believe an inclusive and diverse team will lead us to innovate for the future.
We’re committed to building a diverse and inclusive workforce. To enable everyone to participate, we’ve developed an ‘All Roles Flex’ policy to consider flexible ways of working for every role. To learn more, visit our Telstra Careers Website: http://tel.st/allrolesflex"
Partnership Office Analyst,Delhi,Syneos Health Clinical,None,Organic,"Partnership Office Analyst
- (20004810)

JOB SUMMARY
Responsible for research, analytics and documentation support for GCS accounts planning and performance tracking, partnership management, governance, and data and insights generation for solutions and proactive proposals.
Responsible for development and maintenance of timely account performance and KPIs data reporting both internally and externally
JOB RESPONSIBILITIES
Provide routine and timely tracking of multiple aspects of GCS Accounts performance – Gross Awards & Pipeline, Revenue and Operations, both internally within Syneos and externally for clients.
Provide research, analytics, presentation and documentation support including:
o Account plans and annual targets setting – both GA and Revenue;
o Quarterly account reviews;
o Six-monthly accounts’ list refresh and follow-up activities.
Own the tools, templates and processes for consistent account planning and performance reporting across all GCS accounts.
Develop and maintain any supporting tools/ solutions and special analyses.
Liaise and interface with internal Syneos teams (including Business Insights, Sales Operations, Finance, Operations) and systems (including CRM, SAS etc.) to access data and generate insights for GCS accounts.
Provide data analysis and presentation support for routine GCS account governance meetings – both internal and external.
Develop and maintain a knowledge base of all relevant information for GCS accounts at one place.
Support Learning Management System (LMS) related activities including training and development.
Support any surveys as required for GCS accounts.
Provide research and analysis support to generate insights for proactive solutions and proposals both at initial account planning stages, and at proposal development stages.
Develop and maintain documentation of different archetypes of proactive proposals

Skill required:
BA/BS degree in science, business or economics area of study, or equivalent education (preferably from premier college / institutes)
0-2 years of experience working in research & analytics towards performance tracking, partnership management, governance, and data and insights generation for solutions and proactive proposals.
Mature individual with proven expertise in guiding and mentoring other team members
Highly proficient with Advance excel and data presentations
Management consulting or equivalent experience working within a CRO or pharmaceutical industry preferred.
Self-motivated person with strong project management, team working skills, analytical and problem-solving skills
Comfortable with ambiguity
Fluent in written and spoken English with strong verbal and written communication skills
Awareness of, and interest in, business critical issues in the life science sector
Primary Location Asia Pacific - IND-Gurgaon-Cyber-City
Job Consulting
Schedule Full-time
Travel Yes, 25 % of the Time
Employee Status Regular"
Business Systems Analyst,"Madhapur, Hyderabad, Telangana",Signant Health,None,Organic,"Role Overview:
The Business Systems Analyst I is responsible for working with Client Services, and Technical Delivery(TD) staff to discover and understand business needs and translate them into system requirements. The Business Systems Analyst I is responsible for drafting all required SDLC and validation documents and facilitating the review and approval of all documents. The Business Analyst I may assist with the development and documentation of processes and procedures.
Key Accountabilities/Decision Making & Influence:
Assist Business Systems Analyst II and Business Systems Analyst III with multiple tasks related to documentation, development and testing, and system launch.
Participate in requirements definition sessions with stakeholders to capture business requirements.
Understand the functional business process across the entire organization.
Follows defined validation processes and produces validated documents for all initiatives.
Utilize all available tools and information sources to elicit requirements, including interviews/meetings, document analysis, surveys, site visits, business process descriptions, use cases, and workflow analysis.
Drafts all required SDLC and validation documents.
May be responsible for application configuration.
Assist in the writing of the test plans, cases & scripts as required.
May review test plans, test cases, and test scripts against requirements documentation to ensure full requirements-testing traceability.
Facilitates and manages the review and approval of test results, and all SDLC and validation documents.
Update requirements as needed throughout the software development lifecycle.
Works closely with project management and software developers to formulate the high level technical solution.
Identifies, coordinates and implements process improvement initiatives.
Other project work and responsibilities as required.
Knowledge, Skills & Attributes:
Education
Bachelor’s degree or equivalent years of experience.

Experience
1-3 years experience functioning as IT Business Analyst or similar role.

Competencies & Personal Attributes
Ability to communicate verbally and in writing clearly and succinctly, complex project plans, design and technical issues, as well as business and product requirements.
Working knowledge of a System/Software Development Life Cycle (SDLC).
Demonstrated experience coordinating or supporting complex and/or software development projects is highly desirable.
Ability to work collaboratively and take direction from multiple inputs.
Ability to manage and meet multiple deadlines and respond to multiple requests for support.
Communicates effectively with both internal and external teams. Delivers information effectively and timely. Uses interpersonal skills to build and develop relationships with internal and external team members.
Must have excellent analytical and problem-solving skills with proven ability to comprehend business requirements.
Proven ability to successfully handle multiple competing priorities and deliver on-time project results with little direct supervision.
Must have very strong skills with Microsoft Office application to include the following: Word, Excel, Visio and PowerPoint
Familiarity with cost benefit analysis is a plus.
Familiarity with GCP and 21 CFR Part 11 is a plus
Familiarity with SQL Queries is a plus."
Strategy & Process Analyst Accelerator,"Pune, Maharashtra",bp,None,Organic,"Share

India - Maharashtra - Pune

Strategy & Process Analyst Accelerator

120300BR

Job advert

At bp, we’re reimagining energy for people and our planet. We have a bold ambition be a net zero company by 2050 or sooner, and help the world get to net zero.

We’re equipping our new GBS centre with innovative minds who are excited to lead the transformation of processes with a digital-first approach. Is thinking big – and delivering successful outcomes – in the space of digital solutions and customer experiences your forte? Is you adept at inspiring a team and improving its performance? Do you have a passion for encouraging a culture of curiosity, creativity and collaboration? Here’s where you will have every opportunity to challenge conventions and break new ground. Let’s hear from you.

Role
The Strategy & Process Analyst will be a member of the GBS Finance, Strategy & Process Excellence team. The role will assist in the identification, planning and execution of business process management projects, working closely with the business and GBS teams.

For a set of processes within the Finance scope, the Strategy & Process Analyst will support:
Definition of process standards for owned R2R processes
Adoption of standardisation of end-to-end R2R processes, working closely with delivery centres and embedded teams. In doing do so, govern any variation to process standards and ongoing compliance.
Identification of process improvement and system changes to enhance process standardisation, drive simplification, improve control and enable transparency of performance.
Operation of Communities of Practice to ensure engagement with process experts and practitioners
Fostering of learning and sharing of best practices, ensuring alignment with the end-to-end process objectives.
Identification of internal and external process benchmarks and best-practices
Definition of requirements for global process performance dashboards that provide visibility to process performance and total cost to serve for agreed R2R processes and agree approach for development.
For specific transformation projects within the GBS Finance scope, the Strategy & Process Analyst will support:
Appraise studies to define potential solutions, with associated high level timeline and benefits case.
The selection of the target solution
The Define and / or Execute project delivery phases, depending on the nature and scale of the project in question
Accelerator Accountabilities
Constantly scans for improvement opportunities and implements transformative solutions that solve our most challenging and complex problems.
Moves at a high pace while collaborating, managing risks, communicating, thinking globally and while demonstrating BP’s values, behaviours and mindsets.
Continuously promotes Agile methodology through both adopting agile principles and actively championing agile at every opportunity.
Thinks Digital Delivery first through apply deep digital expertise to problems, through understanding and promoting automation and through analysing data to create breakthrough solutions.
Builds capability through inspiring teams to learn new skills, adopt new practices and seek growth opportunities.
Essential Education and Experience
Experience in process analysis, design and operation
Experience in process transformation initiatives
Strong knowledge of R2R processes
Experience of developing business requirements for complex processes
Proven ability to communicate effectively
Influencing skills and the ability to facilitate cross-functional teams
Demonstrated problem-solving and analytical skills
Ability to think outside-the-box
Desirable Criteria
Bachelor degree or equivalent in related area
Record to Report operational experience / qualified accountant
Business writing skills
Knowledge of SAP financial modules

Segment

Corporate & Functions

Job Family Group

Finance Group

Relocation available

No

Travel required

Yes - up to 10%

Country

India

About BP

At BP, we’re involved in every aspect of the energy system. With over 73,000 employees in 78 countries, we’re constantly working towards delivering light, heat and mobility to millions, every day. Everyone here has a real contribution to make to the world's ambition of a low carbon future, whether they work in business support, legal, technology, HR, communications, audit or more. They keep our business performing brilliantly and driving the transition to a low carbon future. Join BP and help us change the way we power up the world.

Experience Level

Intermediate"
Business Research Analyst – II,"Chennai, Tamil Nadu",ADCI MAA 12 SEZ,None,Organic,"Basic Qualifications
Ability to analyse and then articulate business issues to a wide range of audiences using strong data, written and verbal communication skills
Understanding of the concepts of test and control comparison to provide insights through statistical measures such as hypothesis testing
SQL/ETL, Automation Tools
Relevant bachelor’s degree or higher
3+ years combined of relevant work experience in a related field/s (project management, customer advocate, product owner, engineering, business analysis) - Diverse experience will be favored eg. a mix of experience across different roles
Be self motivated and autonomous with an ability to prioritize well, and remain focused when working within a team located in across several countries and time zones

Amazon.com operates in a virtual, global eCommerce environment in seven countries across the Globe. Every day, millions of customers rely on Amazon to give them access to one of the world's largest selections of consumer goods. To continue to delight and exceed our customer's expectations, at Amazon, we take the quality of our catalog very seriously. That's where you can help. The RBS group provides catalog augmentation and correction technologies for the Amazon selling community. Our solutions ensure information in Amazon's catalogs is both complete and comprehensive enough to give our customers a great shopping experience every time.

As a Product Analyst, you will have the opportunity to be part of the Retail Business Services(RBS) Product Management team to develop and deliver products that will impact worldwide customer experience, directly drive revenue, and decrease customer returns.

This is an exciting and varied position with a high level of visibility and a great career path for someone looking for a way in to the product management space. Day to day, you will be challenged by a range of complex problems to solve where you may find yourself analyzing error trends, diving into the feasibility of new product features, or even working out how to translate human logic into machine consumable data.

To be part of our journey, you must have exceptional problem solving skills, good business judgment, and demonstrated skills in data management. You will be customer-focused and may have a passion for Data science and ML technologies. As an all rounder with a love for data and numbers, you may have had previous customer advocate, data analyst, product / business analyst or business intelligence experience.

Role Responsibilities include but are not limited to:
Dive deep to drive product pilots, build and analyze large data sets, and construct problem hypotheses that help steer the product feature roadmap (e.g. with use of R,SAS, STATA, Matlab, Python or JAVA), tools for database (e.g. SQL, Redshift) and ML tools (Rapid Miner, Eider)
Work across the organisation to support the product manager undertake new product feature analysis, requirements definition and business cases development
Lead initiatives by working closely with teams across the organization, including category leadership, and other product management teams
Build reports from established data warehouses and self-service reporting tools

Preferred Qualifications
3+ years combined of relevant work experience in a related field/s (project management, customer advocate, product owner, engineering, business analysis) - Diverse experience will be favored eg. a mix of experience across different roles
Understanding of machine learning concepts including developing models and tuning the hyper-parameters, as well as deploying models and building ML service
Working knowledge of R, SAS, STATA, Matlab, Python or Java for use in small scale automation
Technical expertise, experience in Data science and ML"
Data Scientist,India,Agnik,None,Organic,"Position: Data Scientist (Intern)
Status: Open
AGNIK is hiring a Data Science Intern with some background in the following areas and strong motivation. Candidates must have:
1) Familiarity with Machine Learning, Data Mining, Statistics, and Signal Processing
2) Some Experience in Programming in C++/Java/Distributed Programming
3) Pursuing a Degree in Electrical Engineering, Math, Physics, Statistics
Positions do not require US citizenship but the candidates should be authorized to work in the United States. If you are interested, please send resume to jobs@agnik.com with ""Application for Data Science Intern"" in the Subject line."
Immediate Hiring for Data Validation Analyst,"Bengaluru, Karnataka",Proziod Analytics,None,Organic,"Dear Candidate,

Greetings from Proziod Analytics Pvt Ltd!!!

About the Company:
Proziod Analytics Pvt Ltd is a start-up based in Bangalore focused on providing development and analytical services to clients globally. Our competency lies in solving complex domain problems by leveraging technology and developing innovative solutions to create budgeting, tendering and data mining solutions. Our relationship with clients is a partnership through the Collaborative Business Experience. We share a similar partnership with our people, and we welcome you to this wonderful experience called Proziod!!

Position: Data Validation Analyst

Years of Experience: 1 to 4 yrs.

Responsibilities:
Hands on experience in reviewing as well as authoring end to end Validation
Good knowledge in Excel (Lockups/Match, Pivot, Syntax, Index, Circular Reference, Data Validation, Conditional Formatting, etc.)
A keen eye for detail
Processing, cleaning and verifying the integrity of data used for analysis
Good in Market and secondary research
Data mining using various tools as well as web research
Excellent time management skills
Good Communication skills
Requirements:
Good knowledge on Data Validation/Payment Validation

Strong knowledge on MS-OFFICE

Excellent Communication skills

Strong browsing and research skills

Interested candidates , share your resume to pallavi.r@proziod.com

Contact person: R Pallavi
Contact Number: 9886806525"
Associate Analyst - Master Data Maintainer,"Bengaluru, Karnataka",Novo Nordisk India,None,Organic,"Category: Supply Chain and Procurement
Location: Bangalore, Karnataka, IN
Do you want to be part of a dynamic team managing the Supply Chain operations and quality standards within the organisation? Do you thrive by working in an international environment and are you prepared to embrace and tackle challenges as part of your work each day? If your answer is yes to all the questions, we may have just the right job for you...

About the department
Supply Chain was established in March 2017 as part of Product Supply Devices & Supply Chain Management business plan towards 2020. The Business plan has three parts; Robust, Ready, Effective and Supply Chain Global Service Centre (GSC) is part of the last one focusing business through offshoring. The unit is anchored under Supply Chain Planning (SCP) in Head Quarter and is the agreed place to consolidate Supply Chain activities across Novo Nordisk. The Supply Chain offshoring journey has started in D&S, Service Delivery Catalogue is taking form and other areas within Product Supply can soon join or add to the Catalogue to optimise costs and reduce complexity by operating an effective supply chain.

The position
The position holder will be responsible for creation, maintenance and deactivation of Master Data in PAS-X, LMES and MCS according to existing business processes and rules. You will also be handling QA approval flow and documentation related to the creation, maintenance and deactivation of Master Data. Further you will be responsible to identify process improvements within the master data processes followed by planning relevant Master Data for production and purchase also evaluate Master Data quality.
Additionally, you will be accountable for the data quality generated by the Master Data Maintainers for which you will have to participate in relevant Master Data Steward activities and meetings acting as local expert. Further review and provide input for Master Data SOP’s and process changes. You will also support the Master Data CAB member and ensure efficient communication, regarding issues and process optimisation between the Master Data process CAB and the Master Data Maintainers via collaboration with other Master Data Steward. In addition to this you will also be performing Master Data reporting and evaluation of transactional data quality.

Qualifications
We are expecting you to hold the below skills and knowledge:

Bachelor within supply chain management, production or mechanical (or equivalent) from a well-recognised institute with good academic track record and grades
4-6 years of experience within SAP Master Data, preferable within pharma
2+ years of experience with processes handling: creation, maintenance and deactivation of Master Data
Experience with interfaces between SAP and MES irt. Master Data
Experience with Master Data Maintenance in MES (production data)
Should have ability to analyse and process the data
Good understanding of supply chain concepts (Plan, Make, Source, Deliver and Return and the supporting master data)
Experienced user of the Microsoft Office (Excel, Power Point)
Experience in conducting meetings with peers including preparation and facilitation of meetings
Should have ability to understand the end-2-end processes within the creation of selected materials
Excellent communication skill in English both written and oral

Working at Novo Nordisk
At Novo Nordisk we use our skills, dedication and ambition to help people with diabetes, obesity, hemophilia and growth disorders. We offer you the chance to be part of a truly global work place, where passion and engagement are met with opportunities for professional and personal development.

Contact
For further information, please contact Bincy Mathew at BIMH@novonordisk.com

Deadline
23 August 2020.
Millions rely on us
To work for Novo Nordisk you will need the skills, dedication and ambition to change lives for the better for millions of patients living with diabetes and other chronical diseases. In exchange, we offer the chance to be part of a truly global workplace, where passion and engagement are met with opportunities for professional and personal development."
"Senior Analyst, Data Informatics",Andhra Pradesh,TTEC,None,Organic,"Senior Analyst, Data Informatics
When everything's connected, how we connect is everything.. . and we'd like to connect with you too! We are looking for you to help us deliver exceptional customer experiences as a
Senior Analyst, Data Informatics
.

At TTEC, we help global brands provide a great experience to their customers, build customer loyalty, and grow their business. We were founded on one guiding principle: customer experiences that are simple, inspired, and more human deliver lasting value for everyone. Your role brings that principle to life.

TTEC, a 50,000 employee, global customer experience pioneer, is opening a new information technology and data science center of excellence in Hyderabad where you'll have the opportunity to get in on the groundfloor of this expansion.

As a technologist, we know you're in high demand. And we know it's important you find the right fit for your future. Have ideas you want to contribute? We're listening. Looking for exposure to different clients, different technologies? It's what we do. Want to make an impact on the future? We're innovating every day. Teamwork key? You'll have the opportunity to work on global projects with a knowledge-thirsty, international team. Join our inclusive information technology team and you'll help create meaningful employee experiences that drive memorable customer experiences.

The successful candidate will be an experienced, highly motivated self-starter with the ability to solve data analysis problems. They will have experience using software languages to manipulate large amounts of data. The primary responsibility of this role is to manipulate and analyze large datasets to answer business questions by generating insightful reports and output. The candidate will work in a team of data programmers and business analysts to develop deliverables that support data-driven marketing strategies.


What you'll be doing
Manage and manipulate multiple large data sets, including: defining populations and variables, performing calculations and summarizations, and creating solutions to address client business questions
Prepare complex analytic deliverables, combining multiple programming outputs to create cohesive reports
Acquire a strong understanding of research topics and a thorough knowledge of the data and programming efforts involved
Synthesize business questions, translate from concept to code, in order to produce client deliverables
Help design analytic data set specifications: synthesize business questions, translate from concept to code, in order to produce client deliverables Lead in delivery of analytic projects
Mentor team members
Introduce new methodologies and efficiencies to increase productivity
Contribute to the definition and development of key findings and marketing-oriented conclusions

What you'll need to be successful
Degree in a STEM field, Masters preferred
4+ years of professional experience working with large-scale relational databases, and ability to manipulate/ analyze / maintain relational databases
Proficient in SAS Programming with hands on experience with SAS/BASE, SAS/SQL, SAS/MACROS, SAS/GRAPH, SAS/STAT
In depth knowledge of one or more of the following: Teradata , SQL, R, Python, Unix Scripting
Capability to execute complete analysis process from data extraction / manipulation through QC, report and delivery of data and reports
Ability to create automated process and knowledge on CronTab, Autosys or related tools
Aptitude in Microsoft Excel
Ability to work independently and mentor junior team members
Strong attention to detail
Strong verbal and communication skills
Comfortable working in team-oriented, deadline driven environment

Experience in following areas a plus
Knowledge of AWS, Hadoop ecosystem, Pig Latin or HiveQL
Experience with SAS GRID server, SAS Viya, Oracle, Seibel
Exposure to Tableau, Power BI or other BI tools
Ability to write Pig Latin scripts
Knowledge of statistical concepts
Business, economics, or quantitative methods background

TTEC Values
Lead Everyday * Do the Right Thing * Reach for Amazing * Seek First to Understand * Act as One * Live life Passionately

Learn more about our business at TTEC.com or our culture at TTECjobs.com. #ExperienceTTEC

Primary Location
: India-Andhra Pradesh-Hyderabad
Job
: Information Technology

JSGYM"
Business Analyst (Analytics),"Chennai, Tamil Nadu",SCIO Health Analytics,None,Organic,"Strong written and oral communication skills
Strong Business Analysis skills –Business Requirement documentation, Functional Specification documentation, User Acceptance Testing, Business Process Flow, Gap Analysis
Must have a strong analytical, problem-identification and process analysis skills with the ability to envision a solution from requirements
Creation of suitable documents (e.g. BRD) for the program development
Ensuring technical feasibility by coordinating with the technical teams.
Review of various programs to ensure that requirements are translated correctly
Design and execute test plans on computer applications.
Record and document results and compare to expected results.
Detect software failures so that defects may be discovered and corrected.
Generate historical analysis of test results.
Document anomalies and issues.
Good knowledge in US health care and reimbursement guidelines. Preferably having good understanding on Pharmacy and Medical Claims management as part of Reimbursement Optimization
Excellent communication and documentation skills.
Requires experience with software / data quality assurance.
Requires Structure Query Language (SQL) experience.
Working within the timelines and getting necessary sign-off on each stages of work from stakeholders.
Work independently and as a team.
Liaison with the program/project manager as required.
Good team player & collaborative in approach.
Conduct all job functions and responsibilities in accordance with all company Compliance, Information Security and Regulatory policies, procedures and programs."
Data Analyst,"Chennai, Tamil Nadu",Confederation of Real Estate Developers' Associati...,None,Organic,"The candidate must have extensive experience in SQL and Advanced SQL with strong ability to process and analyse complex data
Multistep Query execution / Optimized SQL queries
Functionality with Staging Tables
Handling multiple data with 30 or 40 column
The candidate should also have an ability to design, build, and maintain the business's and data warehouse The candidate will also demonstrate expertise in data modeling and query performance tuning on SQL Server,
Excellent at communicating and articulating ideas and an ability to influence others as well as drive towards a better solution continuously.
Experience working in python, Hive queries, spark, sparkSQL,
Programmatic Thinking
Relate Metrics to product
Good Communication
Product functionality understanding
Knowledge / understanding in analytics experience.

3.00-5.00 Years

Other"
Jr.Data Scientist,"Hyderabad, Telangana",Infogrex Technologies Private Limited,None,Organic,"The Job: Â

As a Junior Data Scientist, you will be responsible for analysing trends and creating insights to promote smart decision-making towards improving products and business decisions.

You will also be responsible for:
â€¢Building a Data Science Framework designed to handle large volume data sets
â€¢Communicating insights and findings in a simplified manner.
â€¢Assessing the effectiveness and accuracy of new data sources and gathering techniques and providing timely communications on significant issues and developments.
â€¢Developing customised data models and algorithms to apply to data sets.
â€¢Working with cross-functional teams to assess data science use cases and Product-Market fit.

The Profile: Â

â€¢You possess a Degree/Masters from a top-tier institute, ideally in Computer Science, Data Science, Mathematics or similar field.
â€¢You have at least 1 year experience, ideally within a Statistician role.
â€¢You possess strong knowledge of R, Python and SQL and experience in building and scaling models for time series.
â€¢Strong expertise in Math/ Statistics, Machine Learning and Predictive Modelling (Regression, Neural Networks etc) would be highly valuable.
â€¢You have strong interpersonal and communication skills and are adept at working with multiple stakeholders to drive desired outcomes
â€¢You possess strong analytical skills and are comfortable dealing with numerical data
â€¢You pay strong attention to detail and deliver work that is of a high standard
â€¢You are a creative problem solver and can multitask in fast-paced environments.

0.00-2.00 Years"
Data Scientist,"Chennai, Tamil Nadu",BrandIdea Consultancy P Ltd,None,Organic,"Perform data-mining, modeling and hypothesis generation in support of high-level business goals.
Stay current with emerging tools and techniques in machine learning, statistical modeling & analytics.
Strong aptitudes for business, technology, mathematics & statistics.
Need strong oral & written communication skills to present data as a concise story for diverse audiences.
Develop customized algorithms to solve analytical problems with incomplete data sets.
Skills Needed:

R/Python Programming

SQL

Statistical Modeling

Machine Learning Techniques

Knowledge on Software Development is an added advantage"
