Title,Location,Company,Salary,Sponsored,Description
Scientific Scientist – Life Science,"Bengaluru, Karnataka",Altem Technologies,None,Organic,"We are looking to hire a Marketing Manager responsible for managing the company’s marketing initiatives and building awareness about how our products/services can satisfy the market needs. As a successful hire, he or she will be responsible for initiating and supporting lead generation efforts, working out online and offline marketing campaigns and managing a lead generation team while managing and inspiring the team. He/she will be comfortable with day-to-day marketing activities, as well as long-term strategy, thriving with tight deadlines and changing needs. If you are a people-person who loves the rewarding challenge of building a brand, we want to hear from you.
Key Responsibilities
– Supporting sales and lead generation efforts.
– Works with marketing staff to develop detailed marketing plans for lead generation and online campaigns.
– Creating promotions, identifying, and organizing for participation in trade shows, conferences.
– Establishes marketing goals based on past performance and market forecasts is essential. Understanding, developing & communicating Marketing plans, including expenditures, research and development appropriations, return-on-investment etc.
– Researching demand for the organization’s products and services.
– Maintaining websites, conducting data analytics, updating databases in CRM etc.
– Directing, planning, and coordinating online marketing efforts on campaigns, Social Media, advertisements etc.
– Evaluating competitors.
– Track all marketing plans and Communicate with senior management about marketing initiatives and project metrics, as well as to brainstorm fresh strategies.
– Able to adopt to ongoing situations, porting and focusing activities with respect to evolving scenarios with emphasis on online marketing in short term.
– Assess the requirements from OEMs and increase the marketing contributed revenue share.
– Mobilize and manage e-mail, content marketing, creative communication and web design to test and evolve lead nurturing tactics.
Qualification:
– Preferably 6+ years of relevant experience
– Should be a graduate with marketing specialization or equivalent
– Highly self-motivated with ability to work on own initiative as well as part of a larger team.
– Strong verbal and written communication skills; fluent in English
– Proficiency with online marketing and social media strategy
– Established press and media contacts will be added advantage
– Metrics-driven marketing mind with eye for creativity
– Must be able to travel extensively, including overnight and international travels
– Experience with marketing automation and CRM tools is mandatory with web analytics software and keyword tools will be added advantage

Experience required : 6+ years
CTC: As per the standard
About Altem: Altem Technologies Pvt. Ltd, awarded one among “Top 100” companies in India by SME India Forum, is an engineering firm with core strengths in Product Life Cycle Management, Advanced and Additive Manufacturing (AM) Solutions and 3D Digitization Technologies. ALTEM is head-quartered in Bangalore, India and operates through the sales offices in Chennai, Hyderabad, Pune, Kolkata, Mumbai, Chandigarh, and New Delhi. The Altem team consists of consultants, application engineers, designers, domain experts and software specialists.
Altem today is serving more than 250 loyal customers from leading Indian and Global companies across diverse segments such as life sciences, aeronautics, defence, electronics, medical, manufacturing, space research and academia in India in association with Dassault Systemes for PLM solution, Stratasys for Additive Manufacturing solution, Artec3D for Digitization solution and MSC Software (part of Hexagon) for CAE solution. Altem Technologies has in the past been recognized for its work with accolades like the India’s Small Giants award, SME 100 Award, Dassault Systèmes Growth Award and Stratasys Strategic Vision Partner award, Top Customer Advocacy Business Award and Best Growth Award speaks volumes of the spot Altem Technologies has attained in the industry over the years. Altem today is Dassault Systèmes ‘Value Solutions Platinum Partner’ in India. Altem is also the recipient of Frost & Sullivan’s 3D Printers Technology Innovation award for showing exemplary growth, innovation, and performance in the field of 3D Printing in India."
Software Configuration Specialist III,"Chandigarh, Chandigarh",Duck Creek Technologies,None,Organic,"Associate Manager
Job description:
The candidate sought will be part of a talented software team that works on mission critical applications and should have experience in building high performance, scalable and enterprise grade applications. The individual will be involved in Java EE application and SQL development while providing expertise in the full development lifecycle, from concept and design to testing.
Responsibilities
Project team member, an experienced resource responsible for delivering technical implementation tasks for customers.
Assumes ownership of designs and processeswhile working independently with little to no supervision, and may lead a small team in configuring, building and testing the application.
Developing as a SME and is able to assist other teams in understanding the functional impact of various implementation options.
Designs the software configuration and customization to meet the business process design and application requirements.
Provides pre-sales support, solution planning, product management expertise and customer support.
Develops a configured application prototype and conduct a client walkthrough to validate the configuration design and explore gap options.
Should understand and be able to contribute in all phases of the development lifecycle
Skills Desired
Bachelor’s degree in area with analytic emphasis
5 yrs exp min preferably in a technology, insurance, or otherwise related environment
Exp with implementation of DCT Platform for DMS a plus
Preferred expin: implementing Insurance software applications preferred;
Travel: 25-50%
Excellent Communication and interpersonal skills (listening, speaking and able to write clear and easy to understand specs) to effectively interact with team members and business users
Knowledge and work experience in Java and J2EE
Good background in database design using SQL Server
Should have good knowledge on technologies listed below
Experience with XML, XSLT, and schema files
Java, JSP, JSF, Servlet, Struts, Hibernate, LDAP
Web Services – SOAP and/or REST
Application Servers – WebSphere, Tomcat
Experienced in defining and implementing strategies and industry best practices
Knowledge of latest Java market trends
Proven experience with agile methodologies (Scrum, Kanban)
Working experience with continuous integration and related tooling: Jenkins/Hudson, Nexus, JUnit, Selenium, Sonar, Maven, Ant, SVN, GIT, Puppet, Rundeck
Preferred
Bachelor’s in Computer Science, Computer Information Sciences, and/or related field; related work experience can be substituted for educational requirement
understanding of the Insurance domain and processes
Strong analytical and problem solving skills.
Experience in relational data modeling principles and techniques.
Proven ability to be flexible and work hard, both independently and in a team environment"
Lead Developer,"Chennai, Tamil Nadu",Standard Chartered,None,Organic,"Job: Technology
Primary Location: ASEAN & South Asia-India-Chennai
Other Locations: ASEAN & South Asia-India-Chennai
Schedule: Full-time
Employee Status: Permanent
Posting Date: 27/May/2020
Unposting Date: Ongoing
About Standard Chartered
We are a leading international bank focused on helping people and companies prosper across Asia, Africa and the Middle East.


To us, good performance is about much more than turning a profit. It's about showing how you embody our valued behaviours - do the right thing, better together and never settle - as well as our brand promise, Here for good.


We're committed to promoting equality in the workplace and creating an inclusive and flexible culture - one where everyone can realise their full potential and make a positive contribution to our organisation. This in turn helps us to provide better support to our broad client base.


Job Purpose:
The key requirement for the role is the ability to understand the business, design data-driven solutions to address business problems and independently manage end-to-end project communication with business partners, mentor analysts, lead by example and display a proactive learning attitude.
The Role Responsibilities
The nature of work is varied, and spans from building rapid prototypes, implementing accounting rules, providing technical guidance on proposed solutions and suggesting alternatives.
To be a trusted developer within ASPIRE program, you will be expected to work closely with the wider team, and with business and technology stakeholders from all areas of the Bank.
Implement SAP Financial product sub ledger for Financial Market and Non-Financial Market systems
Responsible for design, development, testing and implementation
Works closely with Delivery Lead, scrum master and architects to understand the requirement, and deliver the product
Coordinate with Product specialist, developers and external vendors to drive project delivery
Benchmark and debug critical issues with algorithms and software as they arise.
Key Relationships:
Lead BA, Designer.
Developers.
Solution Architects.
Test Teams.
Support Teams.
Key Measurable:
Stakeholder feedback (Business and IT)
Quality of deliverables
Timely delivery of individual tasks and overall project
Ensuring successful project implementation and minimal post implementation issues
Post project implementation reviews and alignment of project deliverable to measurable exit criteria for projects
Our Ideal Candidate

Technical Aptitude:
Strong Knowledge in any ERP suite
Strong Knowledge in Financial Accounting related implementation
Knowledge in SAP – FPSL, SAP – ABAP or any SAP product suites
Good knowledge in UNIX commands
Willing to work in other technology.
Personal profile:
Minimum 8+ year experience in IT industry with relevant domain knowledge especially in Banking
Bachelor’s Degree or higher in Computer Science or related field
Experience in working in intercultural teams
Excellent communications skills, fluency in English
Self-motivated, Delivery oriented individual with good time management
Facilitates collaboration and team player
Fast learner with good analytical skills to adapt to our dynamic environment
Proven capabilities in interacting with business users to gather requirements
Hands-on experience with large scale ERP implementation (SAP preferably)
Ability to work effectively under pressure, multi task, & build on unstructured formative situations
Apply now to join the Bank for those with big career ambitions.


To view information on our benefits including our flexible working please visit our career pages. We welcome conversations on flexible working."
Senior Consultant - Deep Learning Engineer,"Chennai, Tamil Nadu",AstraZeneca,None,Organic,"Job Title: Senior Consultant - Deep Learning Engineer
Location: TRIL GTC
GCL: D1
Company
AstraZeneca is a global, innovation-driven bio-pharmaceutical business that focuses on the discovery, development and commercialization of prescription medicines for some of the world's most serious diseases. But we're more than one of the world's leading pharmaceutical companies. At AstraZeneca, we're proud to have a unique workplace culture that inspires innovation and collaboration. Here, employees are empowered to express diverse perspectives and are made to feel valued, energized and rewarded for their ideas and creativity.
Role
We are looking for a Deep Learning Engineer to join our AI Engineering team in Chennai. The ideal candidate will have industry experience working on a range of different Deep Learning fields, e.g. creating data preparation pipelines, modelling and training state of the art deep neural networks (CNNs/RNNs/LSTMs/Transformers) as well as deploying inference pipelines to process unseen data at scale. The position will involve taking these skills and applying them to some of the most exciting data & prediction problems in drug discovery. You will work as part of a global team of deeply technical data scientists, knowledge engineers & machine learning engineers and have the chance to create tools that will advance the standard of healthcare improving the lives of millions of patients across the globe.
We are working in collaboration with our scientists to help develop better drugs faster, choose the right treatment for a patient and run safer clinical trials. Our team empowers our scientists from early development to the late stages in drug development, driving innovation and acting as a catalyst for the adoption of the latest advances in Artificial Intelligence and Data Science. You will work closely with scientists & product teams and learn to deliver DL solutions at scale within the AstraZeneca tech stack, whilst encouraging standard methodologies for DL across the company.
We are looking for deep learning engineers capable of building robust and accurate DL-based systems, tools, and services that serve as infrastructure for practically everyone in AstraZeneca. As a strong software leader and a specialist in building complex systems, you will be responsible for inventing how we use technology, Deep Learning and data to enable the productivity of AstraZeneca.
You will help envision, build, deploy and develop our next generation of data engines and tools at scale.
Key Accountabilities
Understand, develop and optimize highly scalable classifiers and regression models and tools demonstrating machine learning and statistics
Work collaboratively with other DL engineers globally on scientific problems such as audio analytics and image segmentation & classification.
Adapt standard machine learning methods to best exploit modern parallel environments (e.g. distributed clusters, multicore SMP, and GPU)
Deploying machine learning solutions into production.
Optimizing solutions for performance and scalability.
Data engineering, i.e. ensuring a good data flow between database and backend systems with high performance data pipelines.
Implementing custom machine learning code.
Explain analyses and machine learning solutions to technical audiences
Liaise with other teams to enhance our technological stack, to enable the adoption of the latest advances in Data Processing and AI
Being an active member of the AI Engineering team, you will benefit from, and contribute to, our expanding bank of Data Science algorithms and work efficiently with our data science infrastructure. You will get involved in testing and assessing the quality of new tools. It’s also likely you’ll get involved in team recruitment, training provision and coaching
Candidate Knowledge, Skills and Experience
Essential
MS in Computer Science or related quantitative field or Ph.D degree in Computer Science or related quantitative field
2+ years of experience and demonstrable deep technical skills in one or more of the following areas: machine learning, recommendation systems, pattern recognition, natural language processing or computer vision.
1+ year of experience with one or more DL frameworks such as Tensorflow or PyTorch.
Experience with scientific and machine learning libraries e.g., SciPy, SciKit-learn, numPy.
Strong software development skills, with proficiency in Python or Scala preferred
Experience building large scale data processing pipelines
Experience with Cloud computing, Hadoop/Spark, SQL
Ability to explain and present analyses and machine learning concepts to a broad technical audience
Creative, collaborative, & product focused
Desirable
Ability to work with loosely defined objectives and turning these into concrete machine learning problems
Experience training and deploying machine learning models at scale on distributed cloud environments
Experience with reinforcement learning is a plus
Other
The role will have no direct line reports, but task management responsibilities within project or services may occur
We are an equal opportunity employer and value diversity at our company. We do not discriminate on the basis of race, religion, color, national origin, gender, sexual orientation, age, marital status, veteran status, or disability status."
Software Engineer-Mobile App developer Specialist- Android,Maharashtra,amdocs,None,Organic,"If you’re a smartphone user then you are part of an ever more connected and digital world. At Amdocs, we are leading the digital revolution into the future. From virtualized telecommunications networks, Big Data and Internet of Things to mobile financial services, billing and operational support systems, we are continually evolving our business to help you become more connected. We make sure that when you watch a video on YouTube, message friends on SnapChat or send your images on Instagram, you get a great service anytime, anywhere, and on any device. We are at the heart of the telecommunications industry working with giants such as AT&T, Vodafone, Telstra and Telefonica, helping them create an amazing new world for you where technology is being used in amazing new ways every single day.
In one sentence
Responsible for design, develop, modify, debug and/or maintain software systems.
Responsible for one or more specific modules within a large software system scope
What will your job look like?
You will design, develop, modify, debug and/or maintain software code according to functional, non-functional and technical design specifications.
You will follow Amdocs software engineering standards, applicable software development methodology and release processes, to ensure code is maintainable, scalable , supportable and demo the software products to stakeholders
You will investigate issues by reviewing/debugging code, provides fixes and workarounds, and reviews changes for operability to maintain existing software solutions.
You will work within a team, collaborate and add value through participation in peer code reviews, provide comments and suggestions, work with cross functional teams to achieve goals.
You will assume technical accountability for your specific work products within an application and provide technical support during solution design for new requirements.
You will be encourage to actively look for innovation and continuous improvement, efficiency in all assigned tasks.
All you need is...
Bachelor's degree in Science/IT/Computing or equivalent
6 to 9 Yrs of Experience in total
Language: Experienced in Java and Android
Proficient with hands-on experience in Android Studio, Android SDK and other required tools
Have experience in REST/JSON API calls.
Knows how to use version-control systems such as git
Solid understanding of the full mobile development life cycle
Knowledge or experience in mobile UI/UX is a plus
Knowledge in developing using Kotlin is also a plus
Why you will love this job:
You will be challenged with design and develop new software applications
You will have the opportunity to work in a growing organization, with ever growing opportunities for personal growth
You will have the opportunity to work with the industry most advanced technologies"
HR Solutions Specialist,India,Syngenta,None,Organic,"Business Process Analyst, HR

About Syngenta:

Syngenta is a leading agriculture company helping to improve global food security by enabling millions of farmers to make better use of available resources. Through world class science and innovative crop solutions, our 28,000 people in over 90 countries are working to transform how crops are grown. We are committed to rescuing land from degradation, enhancing biodiversity and revitalizing rural communities.

Purpose:
The BPA HR will support at least 3 to 4 process towers (HR Administration, Organization Management, Total Compensation, Recruitment, Talent Development, Learning and Development, and Performance Management) by providing analysis and consultation on the use of the approved HR data model. Specifically the incumbent will:
The key technology skill required for this profile would be Workday – at least 3 years of work experience in workday configuration, preferably from implementation to steady state
Experience in Configuration of business processes within workday
Screen all assigned processes for risks, issues and opportunities for sustainable improvements. Identify continuous improvement opportunities
Provide analysis and support to approved HR projects, to include testing scenario development and requisite data maintenance.
Work with Business Process Consultants to review new processes and also improve existing business processes
Translate business requirements into requirement specifications to enable the delivery of technically sustainable solutions
Manage process documentation as an important part of the overall enterprise business architecture
Provide consultation for the integration of employee master data as a result of mergers or acquisitions.
Guide the HR Services teams and their strategic partners through HR MDM process change management.
Design, develop and maintain security roles
Perform analysis for reporting/audit requests
Communicate and translate workday authorization requirements among business process owners.
Compliance and Security related policies, procedures, control sets, and best practices.
Experiential knowledge of workday upgrades, project management and experience in partner management
the candidate should be willing to support time zones and work in shifts

About this Job:

List any Functional or Leadership Competency related specifically to this job
Judgment: Analyzes information, guidelines, and requirements from different sources to evaluate alternatives and make effective judgments. Draws accurate, useful conclusions from financial, business, and quantitative information. Makes timely and sound decisions on everyday issues and problems by applying accurate logic, appropriate knowledge, expertise, and common sense.
Execution & Results Orientation: Manages work and work performance, holding everyone accountable to effectively and efficiently completing work responsibilities. Demonstrates initiative and a strong commitment to achieving meaningful results, meeting or exceeding goals, and acting on opportunities to create value.
Collaboration: Fosters a sense of collaboration and works effectively with others across the organization, including in a remote team working environment, to achieve goals. Facilitates interaction of co-workers and external partners. Creates an environment for honest and open discussion of issues.
Consultancy: Has sound commercial awareness and the ability to provide insights and expertise for clients and project teams in the context of proposed solutions and approaches
Collaborative working: Contributes to the team and seeks ideas and efforts of team members to improve performance
Strategic insight: Diagnoses trends and critical relationships. Uses data, logical analysis and insight to pinpoint underlying issues
Communication: Engages and involves the listener by attending to their expressed concerns and needs
Stakeholder management: Develops relationships with key decision makers and influencers. Gains trust and respect of project teams and manages conflict
Service management: Recognizes customer needs and initiates actions to meet these

Qualifications

Essential Knowledge & Experience:
6-8 years of experience. Out of which 4 years into workday and rest could be other technologies like SAP, Taleo, Sum total, any other HR systems
At least 3-4 workday end-to-end implementation or steady state operations experience
Expertise in business process management, process design methodologies and techniques.
Ability to relate to both a process and service orientated environment and apply their associated principles to all aspects of work performed within
Critical technical, professional and personal capabilities
Certification in workday would be preferred

Qualifications:
Preferred Master’s General Management or IT , Bachelors in technology (BE, BCA, MCA)

Primary Location: India
Job: Business Process Management"
Software Development Engineer III- IAP,"Bengaluru, Karnataka",InMobi,None,Organic,"Who are we and What do we do?
We help advertisers reach and engage with their target audience globally. We do this through a deep understanding of people, which is enabled through our algorithms that respect privacy. Today, some of the world's largest brands, agencies, developers, and publishers are creating great value by using our platforms to deliver a compelling proposition to their target consumers.

Currently, we provide over 1 billion mobile users with relevant advertisements that enable meaningful decisions. We display 8 billion advertisements on a daily basis. That's 1 advertisement for every individual in the world - And we're working on taking this number to more than 1 for every individual that's ever walked the earth!
What's the InMobi family like?
We are an infectious bunch. Be it the way we rise up to challenges, the cutting edge products we create, the dreams we chase or the fun we have at work. We are sure that if you meet us, you will be infected too. Today, we are proud to be the leaders in Mobile advertising and we are sure to go even higher from here. We invite you to free yourself, dream big and chase your passion. We are here today because a few of us did just that.
What can we promise?
We offer an opportunity to have immediate impact with the company and our products. Modern work environment, flexible schedule and smart, creative, down-to-earth people. Internal opportunities to move roles and try out bridge assignments with different teams. Food for your soul – free meals all days of the week, gym or Yoga class to flex those biceps, cocktails at drink cart Thursdays and fun at work on Funky Fridays. We even promise to let you bring your kids and pets to work.
What the team looks like?
Inmobi performance marketing team is responsible for delivering KPI and ROI for performance advertisers by leveraging multiple channels such as Affiliates, OEM partners, Social and Influencers.
Inmobi affiliate platform is a massively scalable enterprise software built on Azure cloud. This platform is used by internal and external marketing specialists to manage, track, analyse and optimise online advertising campaigns in real-time. Here is an exciting opportunity to work on the problems related to highly scaleable, low latency enterprise cloud platform processing billions of events/day, several TBs of data and running several ML/DS models.
What do we expect from you?
Experience: 4+ years development experience.
Education: B.E. / B.Tech in Computer Science or equivalent
Strong development, coding experience in one or more programming languages like OO Programming (Java), Functional/Scripting languages. Expertise in Data Structures, Algorithms, Concurrency.
Expertise in Micro-services Architecture, multi-threading, performance-oriented programming and designing skills
Strong software design/development experience in building massively large-scale distributed internet systems and products
Experience of working on Big Data technologies and applications
Expertise in one or more persistence technologies (Cassandra, Redis, ElasticSearch, RDBMS)."
Accounting Specialist - Supply Chain,"Bengaluru, Karnataka",IKEA,None,Organic,"WHO YOU ARE
As a person you are passionate about people, business, IKEA’s purpose and continuously driving better performance. You are energized by increasing customer value, driving business growth and contributing to overall success and results through people as well as motivated by leading and developing people.
For this role we believe you have formal education in Accounting, preferably a Master/ Bachelor degree in Economics/ Finance/ Accounting, combined with 5+ years of increasingly responsible accounting and/or auditing experience in similar or larger organisation. You have advanced knowledge of accounting principles (e.g. INGKA and local GAAP) as well as understanding of the impact of company legal (GAAP, Tax, statistical) obligations, governance and compliance. In addition, you have business knowledge and cross functional understanding of Ingka’s operations as well as ability to communicate in English.

You have knowledge in the following areas:

Comprehensive understanding of the IKEA concept, its Brand identity, Culture & Values and strategic directions
Comprehensive knowledge of IKEA business, its market and industry; knowledge of Ingka group's core business operations and key interactions between businesses/functions
Broad knowledge of Ingka’s business, financial and operational processes, their inter-dependencies and how to work through them
Advanced knowledge of the measurement, processing and communication of financial information regarding economic entities, which aims to document the organizations’ resource management
Advanced knowledge of Ingka’s accounting and financial reporting rules, standards and manuals, along with International Financial Reporting Standards (IFRS) and General Accepted Accounting Principles (GAAP)
Advanced knowledge of how to assess, analyse and mitigate risks in a business environment
Advanced knowledge of how to plan, measure financial records in compliance with internal and external regulations and ensuring value for money in reaching business objectives and long term profitable growth
Good understanding of data science, new technologies, analytics and their wide ranging application in business context
Advanced knowledge of how to create and implement change initiatives and manage stakeholders in Ingka
Good knowledge of project management processes including methods and tools; and how to integrate them
Good knowledge of the customer needs, demands and expectations on the markets

You have analytical abilities to examine data, determine cause & effects, draw conclusions as well as communication skills with the ability to communicate in a clear and straightforward manner as well as attention to detail i.e. thoroughness and quality in accomplishing a task. On top of this, you are a strong collaborator being good at building alliances and working together with the team and other stakeholders inside as well as outside of IKEA as well as results-oriented with ability to focus on meeting and exceeding the desired result.
YOUR RESPONSIBILITIES
You will:

Contribute to the accurate and timely execution, preparation and submission of all financial reporting in compliance with INGKA Group frameworks and local GAAP and other (local) applicable regulations / requirements.

Maintain and secure the right level of quality of accounting and reporting as a base for business steering and compliance.

Review quality issues and communicate to the team and/or country group to organize remediation.

Responsible for various types of reconciliations, analytical review, analysis and maintaining effective internal controls.

Strong familiarity and experience with Indian tax and regulatory environment (GST, Customs, TDS etc.) would be an added advantage.

Support supply chain accounting and reporting activities in IKEA India

Support transactional accounting activities such as month and year closing, auditing, payments, inventory transactions, freight and transportation transactions, reconciliations, etc

Secure all relevant data is processed accurately, timely and according to the accounting framework.

Contribute in working with Group and Country organisation to minimize deviations from standard global frameworks for local business needs and compliance reasons and secures effective ways of working. Participate in global projects and support local execution (as part of these projects) to simplify, harmonize and automate financial operations and reporting

Carry out internal and external audit related work, yearly filings and other compliance activities

Support and maintain a connection with and between core areas, business owners, group functions, process teams within the Ingka Group.

Maintain cross-organisational readiness and continued business growth in terms of competence, performance and succession through enabling an end-to-end approach.

Contribute to a safe environment for co-workers and external consultants and contractors in accordance with Ingka policies

In this role you will report to the Team Leader Accounting or Accounting Manager

This role is located in Bangalore
TOGETHER AS A TEAM
To enable business transformation and secure Ingka Group long term profitable growth and independence through financial steering and decision support, operational excellence and compliance"
Qlik Specialist,"Bengaluru, Karnataka",ALSTOM,None,Organic,"Req ID:87855
We create smart innovations to meet the mobility challenges of today and tomorrow. We design and manufacture a complete range of transportation systems, from high-speed trains to electric buses and driverless trains, as well as infrastructure, signalling and digital mobility solutions. Joining us means joining a truly global community of more than 38 900 people dedicated to solving real-world mobility challenges and achieving international projects with sustainable local impact.
OVERALL PURPOSE OF THE ROLE
The specialist reports to Platform Services Delivery Manager. Responsible for Setup and management of Qlik Business Intelligence factory, which will include creating extensions, workflows and services with Qlik.

STRUCTURE, REPORTING, NETWORKS & LINKS
Organization Structure
CITO
|- VP Business Solutions & Innovation
|- Shared Services Director
|-Platform Services Delivery Manager
|- Technical Specialist/ Developer (Qlik & NPrinting)

Organizational Reporting: Reports to Platform Services Delivery Manager

Networks & Links
Internally
Shared Services Team
Digital Platform Team
Innovation Team
Application Platform Owners
Business process owners
Infrastructure team
Externally
Third-party technology providers
Strategic Partners

Location
Position will be based in Bangalore
Willing to travel occasionally for onsite meetings and team workshops as required

RESPONSIBILITIES :-
The Specialist :
Should have very good knowledge of Data Architecture / Dimensional Modelling / Data Modelling / ERD designing.
Should have experience in designing, developing and implementing Qlik Sense dashboards
Should have experience in building out Dashboard extensions in Qlik Sense
Should know usage of complex Qlik Sense functions.
Should have the ability to manage applications, extensions, widget libraries, and user account privileges in the QMC (Qlik Management Console).
Should have knowledge of front-end design and data visualization techniques and best practices
Should have the ability to re-engineer Qlik Sense applications to gain performance improvement
Should have the ability to efficiently load large quantities of data from multiple data sources and combine to create QVD files
Should have Clear, logical, and effective verbal/written communication skills and to interpret technical material to clients
Should have the Ability to work well independently with multiple deadlines
Should have Strong analytical and problem-solving skills
Should Deliver NPrinting Reporting service of Qlik. Should know how to schedule reports/ dashboards and automate delivery of the same.
Will be expected to deliver hands-on, on following :
Consolidate & articulate Requirement gathering for the proposed dashboard and scorecards
Propose Dashboards to be created based on the understanding of the requirements
Data Model designing for Qlik Sense Application to accommodate user requirements
Developing dashboards in Qlik Sense from scratch, build extensions/mash ups where required.
Performing set analysis and related dashboard development activities
Performance Optimization of the dashboards
Using Qlik Sense extensions if necessary
Monitoring of the Qlik Sense server platform for performance and availability
Management of access credentials and connectivity to all source systems
Building Nprinting reports & scheduling the delivery of those reports

Qualifications & Skills
EDUCATION
Bachelor’s/Master’s degree in Computer Science Engineering /Technology or related field

BEHAVIORAL COMPETENCIES
As the Specialist, the candidate should demonstrate:
A strong sense for collaboration and being a team player
Articulate issues and propose solutions.
Structured thought process and articulation
Critical thinking and problem-solving skills
Analytical bent of mind and be willing to question the status quo
Possess excellent soft skills.
Sense of urgency, go-getter attitude
Individual contributor and proactive and have leadership skills.
Be able to guide and drive team from technical stand point.

TECHNICAL COMPETENCIES & EXPERIENCE
To be considered for this role, candidate needs to possess the following skills experience and attributes:
Experience in data analysis, reporting, warehousing and modeling.
Experience of managing Qlik View/ Qlik Sense / NPrinting plants (infrastructure + services)
Experience with Qlik View QMS API and Qlik Sense API’s
Strong analytical, inter personal & communication skills
Ability to work independently
7+years of industry experience; 3+ years in qlik technologies
Self-motivated, quick learner is a must.
Be fluent in English
Be able to influence and deliver.
An agile, inclusive and responsible culture is the foundation of our company where diverse people are offered excellent opportunities to grow, learn and advance in their careers. We are committed to encouraging our employees to reach their full potential, while valuing and respecting them as individuals.

Job Type:Experienced

Job Segment: Computer Science, Business Intelligence, Front End, Technology"
Infra DevOps Specialist/Sr. Specialist,"Chandigarh, Chandigarh",Maven Wave Partners,None,Organic,"About us!
At Maven Wave, we are relentless in hiring the industry’s top talent. Each employee is hand-picked not only for their skills but for their personality and broad expertise. We are looking for this rare combination of talent that sets us apart in the industry.

Maven Wave helps leading companies make the shift to digital and shorten the fuse to innovation. We combine the expertise of top-tier consulting with the agility of a cutting-edge technology firm. This multidisciplinary blend of skills allows us to create unique digital advantages for our clients. Maven Wave’s digital solutions are agile, mobile, rooted in analytics, and built-in the cloud.

Maven Wave, Google, and YOU: Help drive and deliver business results with infra-based insights

Educational qualifications: Graduation in Computer Science, Information Technology, Electronics & Communication, Computer Applications.

Your Life As a Maven:
Good working experience in DevOps automation tools (Terraform, Ansible, Cloud Formations, Azure DevOps) with pubic clouds (GCP, AWS, Azure).
Ask questions to determine the nature of problems.
Strong analytical/problem-solving skills.
Good communication and interpersonal skills
Flexibility and ability to prioritize individual workload.
Awareness of cloud security.
Your Expertise:
3+ years of experience in migrating customers from legacy to cloud platform (preferred GCP, AWS or Azure).
3+ years of experience in handling any cloud infrastructure & network.
2+ year of experience on Infrastructure as a Code (IAC) tool e.g. Terraform, AWS Cloud Formation, Azure DevOps, Deployment Manager
Preference if worked on one of DevOps tools, e.g., Ansible, Chef, Puppet, Jenkins, Kubernetes, Docker, Git
Certifications: AWS DevOps, Google Cloud DevOps, Azure DevOps Expert.
Why We’re Proud To Be Mavens!
Google Cloud North America Services Partner of the Year 2019, 2018
#21 Best Workplaces in Chicago, FORTUNE, 2018
Great Place To Work Certification, Great Place to Work, 2017 & 2018
Fast Fifty, Crain's Chicago Business
101 Best and Brightest Companies to Work For, National Association for Business Resources (NABR)
Top Google Cloud Partner, Clutch
Fastest Growing Consulting Firms in North America (#11, #37), Consulting Magazine
Top IT Services Companies, Clutch
Google Global Rising Star Partner of the Year Ready to Learn More?
Life of a Maven
Check out the Apps and Data Team
See what Glassdoor has to say
Real Customer Stories"
